"battle-pieces" "chapman-iliad" "chapman-odyssey" "confidence-man" "hawthorne-and-his-mosses" "israel-potter" "milton-complete" "moby-dick" "piazza-tales" "pierre" "shakespeare-complete"
"vain" 0.0619073995633899 0.0249269582154617 0.014989923440354 0.0299308383841623 0 0.00765040700165249 0.0486734715471815 0.0135919872891484 0.0187324383390571 0.022761414849547 0.00877260607542846
"cold" 0.0390994102505621 0.0173909010805547 0.0122140116921403 0.0288618798704422 0 0.015300814003305 0.01481366525349 0.0140606765060156 0.0112394630034343 0.0169084796025207 0.019671904532779
"often" 0.00325828418754684 0.00753605713490702 0.0111036469928548 0.0224481287881217 0.0424989375265618 0.0168308954036355 0.00705412631118573 0.0337456236144375 0.0287230721198876 0.0442221774219771 0.0123613994699219
"romeo" 0 0 0 0 0 0 0 0 0 0.00715358752414336 0.0430655207339215
"ask" 0.00977485256264051 0.0104345406483328 0.0371972174260636 0.0245860458155619 0 0.012240651202644 0.0141082526223715 0.00468689216867188 0.0162347798938495 0.0117058704940528 0.0203364959021296
"bound" 0.00977485256264051 0.0162315076751843 0.0194313822374959 0.00962062662348074 0.0283326250177079 0.027541465205949 0.0225732041957943 0.00984247355421094 0.0187324383390571 0.0104052182169358 0.0203364959021296
"news" 0.0260662735003747 0.00753605713490702 0.012769194041783 0.00748270959604058 0 0.012240651202644 0.00564330104894858 0.00468689216867188 0.00124882922260381 0.00195097841567546 0.0333624867414022
"grief" 0.0260662735003747 0.0226081714047211 0.014989923440354 0.00534479256860041 0 0.003060162800661 0.0119920147290157 0.0037495137349375 0.00374648766781143 0.0338169592050413 0.0225961065579218
"touch" 0 0.0202893845939804 0.0444145879714192 0.0117585436509209 0.0283326250177079 0.00765040700165249 0.0211623789335572 0.0135919872891484 0.0162347798938495 0.0156078273254037 0.0135576639347531
"false" 0.00651656837509368 0.00753605713490702 0.0105484646432121 0.012827502164641 0 0.00918048840198299 0.0303327431380986 0.00328082451807031 0.00374648766781143 0.00715358752414336 0.0284445106082074
"mad" 0.00977485256264051 0.0144924175671289 0.00888291759428384 0.0064137510823205 0.0141663125088539 0.012240651202644 0.0077595389423043 0.0168728118072188 0.00999063378083047 0.0130065227711697 0.0260519816785451
"rome" 0.00651656837509368 0.000579696702685155 0 0.00106895851372008 0 0.0015300814003305 0.00705412631118573 0.00187475686746875 0 0.000650326138558487 0.0412046648997397
"stranger" 0.00651656837509368 0.00231878681074062 0.025538388083566 0.0897925151524869 0 0.0612032560132199 0.00282165052447429 0.0196849471084219 0.0462066812363409 0.00910456593981882 0.00744342333672718
"timon" 0 0 0 0.00534479256860041 0.0141663125088539 0 0 0 0 0 0.0429326024600514
"break" 0.00651656837509368 0.0197096878912953 0.0116588293424975 0.00534479256860041 0 0.00765040700165249 0.0119920147290157 0.00984247355421094 0.00874180455822666 0.0110555443554943 0.0264507365001555
"common" 0.00325828418754684 0.00985484394564764 0.0161002881396395 0.0149654191920812 0.0566652500354158 0.0107105698023135 0.0112866020978972 0.022497082409625 0.0274742428972838 0.0286143500965734 0.0167477025076362
"farewell" 0 0.00173909010805547 0.00111036469928548 0 0 0 0.000705412631118573 0.00187475686746875 0.00499531689041524 0.00390195683135092 0.0409388283519995
"green" 0.101006809813952 0.00637666372953671 0.0105484646432121 0.0181722947332414 0.0283326250177079 0.024481302405288 0.0253948547202686 0.0234344608433594 0.0174836091164533 0.0234117409881055 0.0127601542915323
"shore" 0.0260662735003747 0.0353614988637945 0.0671770643067716 0.00855166810976066 0 0.0198910582042965 0.0119920147290157 0.0107798519879453 0.0162347798938495 0.00390195683135092 0.00770925988446744
"spirits" 0.0130331367501874 0.0417381625933312 0.0266487527828515 0.00427583405488033 0.0141663125088539 0.00765040700165249 0.0493788841783001 0.00468689216867188 0.00624414611301904 0.00325163069279244 0.0138235004824933
"hearts" 0.0781988205011241 0.0249269582154617 0.0133243763914258 0.0149654191920812 0 0.00612032560132199 0.01481366525349 0.0126546088554141 0.00624414611301904 0.0104052182169358 0.0198048228066491
"says" 0.019549705125281 0.00115939340537031 0.00888291759428384 0.0192412532469615 0.0283326250177079 0.0137707326029745 0 0.0215597039758906 0.00999063378083047 0.00715358752414336 0.0277799192388568
"always" 0.0228079893128279 0.00637666372953671 0.00333109409785644 0.0481031331174037 0.0424989375265618 0.00765040700165249 0.00423247578671144 0.037495137349375 0.0237277552294724 0.0617809831630563 0.00638007714576615
"iv" 0.00651656837509368 0 0 0.00106895851372008 0 0.003060162800661 0.00564330104894858 0.00187475686746875 0 0.0110555443554943 0.0386792176962073
"sacred" 0.0260662735003747 0.0440569494040718 0.0688426113556998 0.00213791702744017 0 0 0.0289219178758615 0.00468689216867188 0.00124882922260381 0.0136568489097282 0.00544964922867526
"read" 0.0325828418754684 0.00347818021611093 0.00055518234964274 0.025655004329282 0.155829437597393 0.00765040700165249 0.00634871368006716 0.0126546088554141 0.00499531689041524 0.0299150023736904 0.0239252892966231
"knows" 0.00651656837509368 0.00695636043222186 0.012769194041783 0.0224481287881217 0.0283326250177079 0.0137707326029745 0.0169299031468457 0.0131232980722813 0.00499531689041524 0.0195097841567546 0.0221973517363114
"large" 0.0260662735003747 0.0144924175671289 0.0155451057899967 0.0245860458155619 0.0283326250177079 0.03060162800661 0.0239840294580315 0.0365577589156406 0.0337183890103028 0.0175588057410791 0.00664591369350641
"ships" 0.0162914209377342 0.0579696702685155 0.0338661233282071 0 0 0.0459024420099149 0 0.0360890696987734 0.0287230721198876 0.000650326138558487 0.00332295684675321
"fine" 0.0130331367501874 0.00811575383759217 0.0083277352446411 0.0374135479802029 0.0708315625442697 0.024481302405288 0.000705412631118573 0.0271839745782969 0.0237277552294724 0.0442221774219771 0.011430971552831
"living" 0.0130331367501874 0.00985484394564764 0.0111036469928548 0.0149654191920812 0 0.0137707326029745 0.0268056799825058 0.0342143128313047 0.0174836091164533 0.0195097841567546 0.0135576639347531
"royal" 0.00651656837509368 0.0342021054584241 0.0183210175382104 0 0 0.00918048840198299 0.00634871368006716 0.0121859196385469 0.00749297533562285 0.00455228296990941 0.0229948613795322
"yours" 0.0162914209377342 0.00463757362148124 0.00610700584607014 0.0309997968978824 0.0141663125088539 0.003060162800661 0.00423247578671144 0.00421820295180469 0.0112394630034343 0.0052026091084679 0.0309699578117399
"fleet" 0.0651656837509368 0.119997217455827 0.0227624763353523 0.00106895851372008 0 0.0198910582042965 0.00282165052447429 0.0037495137349375 0.00374648766781143 0.000650326138558487 0.00292420202514282
"save" 0.019549705125281 0.0220284747020359 0.00999328229356932 0.00962062662348074 0.0283326250177079 0.00459024420099149 0.0296273305069801 0.00703033825300781 0.00624414611301904 0.00650326138558487 0.0228619431056621
"soft" 0 0.0173909010805547 0.0249832057339233 0.0117585436509209 0.0283326250177079 0.00612032560132199 0.0345652189248101 0.0140606765060156 0.00999063378083047 0.0208104364338716 0.014488091851844
"looks" 0.0228079893128279 0.0127533274590734 0.00888291759428384 0.0149654191920812 0.0141663125088539 0.0198910582042965 0.0218677915646758 0.0126546088554141 0.0112394630034343 0.00390195683135092 0.0229948613795322
"proud" 0.0293245576879215 0.0255066549181468 0.0172106528389249 0.00106895851372008 0 0.00459024420099149 0.0282165052447429 0.0037495137349375 0.00374648766781143 0.0175588057410791 0.0203364959021296
"short" 0.00651656837509368 0.018550294485925 0.00721737054535562 0.0534479256860041 0.0141663125088539 0.0168308954036355 0.0190461410402015 0.0257779069276953 0.0337183890103028 0.0130065227711697 0.0107663801834804
"lest" 0.00977485256264051 0.0399990724852757 0.0410834938735628 0.00427583405488033 0 0.0015300814003305 0.0169299031468457 0.00328082451807031 0.00624414611301904 0.0052026091084679 0.0163489476860258
"worthy" 0.00325828418754684 0.0284051384315726 0.0161002881396395 0.0203102117606816 0 0.00612032560132199 0.0105811894667786 0.0037495137349375 0.00249765844520762 0.00325163069279244 0.0247227989398438
"wrong" 0.0325828418754684 0.018550294485925 0.0194313822374959 0.00855166810976066 0 0.00459024420099149 0.00705412631118573 0.0037495137349375 0.00249765844520762 0.0123561966326113 0.0253873903091945
"gentlemen" 0.00325828418754684 0 0 0.00855166810976066 0 0.0229512210049575 0 0.0178101902409531 0.00874180455822666 0.0188594580181961 0.0291091019775581
"going" 0.0162914209377342 0.00347818021611093 0.00499664114678466 0.0320687554116025 0 0.03060162800661 0.00352706315559286 0.0398385834337109 0.0362160474555105 0.0208104364338716 0.0127601542915323
"unto" 0.019549705125281 0.00115939340537031 0 0.0064137510823205 0 0 0.0077595389423043 0.000937378433734375 0.00499531689041524 0.00195097841567546 0.0376158715052463
"virtue" 0 0.0173909010805547 0.0238728410346378 0.0117585436509209 0.0141663125088539 0.0015300814003305 0.00141082526223715 0.00937378433734375 0.00374648766781143 0.0221110887109886 0.0228619431056621
"company" 0 0.00289848351342578 0.00666218819571288 0.0427583405488033 0 0.021421139604627 0.00211623789335572 0.0154667441566172 0.0112394630034343 0.0143071750482867 0.0233936162011426
"draw" 0.0130331367501874 0.0121736307563883 0.0177658351885677 0.0064137510823205 0.0141663125088539 0.00459024420099149 0.0211623789335572 0.00562427060240625 0.00624414611301904 0.0117058704940528 0.0240582075704932
"foul" 0.00651656837509368 0.0144924175671289 0.0238728410346378 0.00106895851372008 0 0.00459024420099149 0.0253948547202686 0.00515558138553906 0.00374648766781143 0.00195097841567546 0.0247227989398438
"length" 0.00651656837509368 0.0173909010805547 0.0227624763353523 0.0171033362195213 0.0141663125088539 0.0321317094069404 0.0451464083915887 0.0365577589156406 0.0199812675616609 0.00845423980126033 0.00412046648997397
"fast" 0.0130331367501874 0.0295645318369429 0.0194313822374959 0.00748270959604058 0 0.00918048840198299 0.0282165052447429 0.0215597039758906 0.00874180455822666 0.00910456593981882 0.0135576639347531
"goes" 0.0260662735003747 0.0121736307563883 0.0122140116921403 0.0160343777058012 0 0.00765040700165249 0.00564330104894858 0.0257779069276953 0.00874180455822666 0.0117058704940528 0.0203364959021296
"lance" 0.00325828418754684 0.124634791077308 0.0238728410346378 0 0 0.0015300814003305 0.000705412631118573 0.0192162578915547 0 0 0.00132918273870128
"led" 0.0488742628132026 0.0428975559987015 0.0288694821814225 0.0138964606783611 0.0141663125088539 0.021421139604627 0.0317435684003358 0.00468689216867188 0.0187324383390571 0.00975489207837731 0.00770925988446744
"met" 0.0456159786256557 0.0156518109724992 0.0199865645871386 0.0149654191920812 0 0.012240651202644 0.0275110926136243 0.00890509512047656 0.0112394630034343 0.0182091318796376 0.0156843563166751
"ah" 0.0553908311882962 0.00463757362148124 0 0.0534479256860041 0 0.0413121978089234 0.00493788841783001 0.0107798519879453 0.0399625351233219 0.0286143500965734 0.0136905822086232
"brave" 0.114039946564139 0.0469554329174976 0.0188761998878532 0.00534479256860041 0 0.018360976803966 0 0.00843640590360938 0.00499531689041524 0.00195097841567546 0.0158172745905453
"france" 0.00651656837509368 0 0 0.00213791702744017 0 0.0168308954036355 0.000705412631118573 0.00234344608433594 0 0.00585293524702638 0.0370841984097658
"haste" 0.00325828418754684 0.041158465890646 0.0310902115799934 0.00320687554116025 0 0.003060162800661 0.0183407284090829 0 0.00749297533562285 0.00260130455423395 0.0186085583418179
"cleopatra" 0 0.000579696702685155 0 0 0 0 0 0.000468689216867188 0 0 0.0406729918042592
"soldier" 0.0293245576879215 0.0139127208644437 0.00111036469928548 0.00427583405488033 0 0.0198910582042965 0 0 0.00124882922260381 0.000650326138558487 0.0337612415630126
"oft" 0.019549705125281 0.0179705977832398 0.0116588293424975 0 0 0 0.0846495157342287 0.00140606765060156 0.00249765844520762 0.000650326138558487 0.0163489476860258
"plain" 0.0293245576879215 0.0127533274590734 0.00666218819571288 0.0448962575762435 0.0141663125088539 0.0351918722076014 0.0204569663024386 0.0178101902409531 0.0237277552294724 0.0143071750482867 0.0119626446483115
"change" 0.00325828418754684 0.0133330241617586 0.00999328229356932 0.0288618798704422 0 0.015300814003305 0.0373868694492844 0.0037495137349375 0.0162347798938495 0.0104052182169358 0.0182098035202076
"felt" 0.0488742628132026 0.0127533274590734 0.0161002881396395 0.0117585436509209 0.0141663125088539 0.018360976803966 0.0155190778846086 0.0192162578915547 0.0249765844520762 0.0663332661329657 0.00412046648997397
"deck" 0.00651656837509368 0.00173909010805547 0.0111036469928548 0.0192412532469615 0 0.0550829304118979 0.00141082526223715 0.0763963423493516 0.0561973150171714 0.000650326138558487 0.0018608558341818
"ha" 0.00651656837509368 0 0 0.0320687554116025 0 0.0137707326029745 0 0.0164041225903516 0.00374648766781143 0.00910456593981882 0.0280457557865971
"cousin" 0.00325828418754684 0 0 0.00106895851372008 0.0566652500354158 0 0 0.000937378433734375 0.00249765844520762 0.048124134253328 0.0291091019775581
"lucy" 0 0 0 0 0 0 0 0 0 0.195097841567546 0.000265836547740256
"messenger" 0 0.00463757362148124 0.00333109409785644 0 0 0 0.00352706315559286 0 0 0.00325163069279244 0.0368183618620255
"trust" 0.0130331367501874 0.0127533274590734 0.00943809994392658 0.0737581374466857 0 0.0015300814003305 0.0126974273601343 0.00187475686746875 0.00874180455822666 0.00650326138558487 0.019671904532779
"ten" 0.0130331367501874 0.0121736307563883 0.00499664114678466 0.0224481287881217 0.0141663125088539 0.0428422792092539 0.0162244905157272 0.022497082409625 0.0162347798938495 0.0162581534639622 0.0139564187563635
"bold" 0.0293245576879215 0.0440569494040718 0.0177658351885677 0.00106895851372008 0 0.00459024420099149 0.0275110926136243 0.00796771668674219 0.00124882922260381 0.00715358752414336 0.0143551735779738
"de" 0 0.00115939340537031 0.00111036469928548 0.00320687554116025 0 0.00918048840198299 0.00282165052447429 0.0154667441566172 0.00874180455822666 0.000650326138558487 0.0317674674549606
"hate" 0.0423576944381089 0.0144924175671289 0.0105484646432121 0.0149654191920812 0 0.00918048840198299 0.0261002673513872 0.0037495137349375 0.00124882922260381 0.0143071750482867 0.0200706593543894
"wild" 0.0325828418754684 0.0133330241617586 0.0055518234964274 0.012827502164641 0.0283326250177079 0.0321317094069404 0.0134028399912529 0.0384325157831094 0.00999063378083047 0.0273136978194565 0.00890552434929859
"case" 0.00325828418754684 0.00115939340537031 0.00166554704892822 0.0769650129878459 0.0424989375265618 0.0198910582042965 0.00141082526223715 0.0328082451807031 0.0199812675616609 0.022761414849547 0.01036762536187
"however" 0.0293245576879215 0.00115939340537031 0.00444145879714192 0.0374135479802029 0.0991641875619776 0.0336617908072709 0.00917036420454145 0.0445254756023828 0.0474555104589447 0.0351176114821583 0.00159501928644154
"father^s" 0.00325828418754684 0.0162315076751843 0 0.00534479256860041 0 0.00612032560132199 0.00282165052447429 0.00281213530120313 0.00124882922260381 0.0351176114821583 0.0253873903091945
"happy" 0.0228079893128279 0.00579696702685155 0.00666218819571288 0.0299308383841623 0.0283326250177079 0.003060162800661 0.0211623789335572 0.00328082451807031 0.0124882922260381 0.0123561966326113 0.0221973517363114
"wit" 0 0.00695636043222186 0.0216521116360669 0.00320687554116025 0 0.003060162800661 0.00282165052447429 0.000937378433734375 0.00249765844520762 0.00130065227711697 0.0303053664423892
"we^ll" 0.0358411260630152 0.00231878681074062 0 0.00106895851372008 0 0.00612032560132199 0 0.00421820295180469 0 0.00260130455423395 0.0345587512062333
"cry" 0.00651656837509368 0.0115939340537031 0.00666218819571288 0.00427583405488033 0.0141663125088539 0.00765040700165249 0.00705412631118573 0.0178101902409531 0.00624414611301904 0.00650326138558487 0.0245898806659737
"man^s" 0.0293245576879215 0.018550294485925 0 0.0277929213567221 0 0.015300814003305 0.000705412631118573 0.0239031500602266 0.00874180455822666 0.0110555443554943 0.0183427217940777
"low" 0.0553908311882962 0.0104345406483328 0.0111036469928548 0.0149654191920812 0 0.018360976803966 0.0303327431380986 0.0173415010240859 0.0249765844520762 0.0182091318796376 0.0107663801834804
